strikePrice,expiryDate,PE/strikePrice,PE/expiryDate,PE/underlying,PE/identifier,PE/openInterest,PE/changeinOpenInterest,PE/pchangeinOpenInterest,PE/totalTradedVolume,PE/impliedVolatility,PE/lastPrice,PE/change,PE/pChange,PE/totalBuyQuantity,PE/totalSellQuantity,PE/bidQty,PE/bidprice,PE/askQty,PE/askPrice,PE/underlyingValue,CE/strikePrice,CE/expiryDate,CE/underlying,CE/identifier,CE/openInterest,CE/changeinOpenInterest,CE/pchangeinOpenInterest,CE/totalTradedVolume,CE/impliedVolatility,CE/lastPrice,CE/change,CE/pChange,CE/totalBuyQuantity,CE/totalSellQuantity,CE/bidQty,CE/bidprice,CE/askQty,CE/askPrice,CE/underlyingValue,date,time
12500,30-Sep-21,,,,,,,,,,,,,,,,,,,,12500,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021CE12500.00,0,0,0,0,0,0,0,0,0,750,0,0,750,2210,12780.25,Nov-15-2020,13:11:09
12500,30-Dec-21,12500,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021PE12500.00,1125,2,0.17809439,2,28.53,777,-9.6,-1.22044241,3075,375,75,777,150,804.1,12780.25,12500,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021CE12500.00,4,0,0,0,0,1356.2,0,0,0,2250,0,0,150,2242.4,12780.25,Nov-15-2020,13:11:09
12500,26-Nov-20,12500,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12500.00,24839,1930,8.424636606,11382,17.89,52.6,-10.55,-16.70625495,56025,52875,150,51.2,825,52.75,12780.25,12500,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12500.00,15637,-196,-1.237920798,1090,12.93,333.85,14,4.377051743,52500,21375,75,331.7,75,333.85,12780.25,Nov-15-2020,13:11:09
12500,28-Jan-21,12500,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12500.00,944,74,8.505747126,126,21.69,272.05,-7.35,-2.630637079,8400,4575,225,272.05,75,274,12780.25,12500,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12500.00,1246,46,3.833333333,64,9.36,570,14.1,2.536427415,6750,12225,150,562.1,225,587.75,12780.25,Nov-15-2020,13:11:09
12550,26-Nov-20,12550,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12550.00,985,-162,-14.12380122,639,17.69,63.45,-12.35,-16.29287599,7800,5550,75,62,75,66.5,12780.25,12550,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12550.00,390,-2,-0.510204082,25,14.11,300,17.65,6.251106782,21225,11850,75,286.75,75,313.15,12780.25,Nov-15-2020,13:11:09
12550,10-Dec-20,12550,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12550.00,0,0,0,0,0,0,0,0,4500,4875,4500,0.15,4875,282.9,12780.25,12550,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,565.55,12780.25,Nov-15-2020,13:11:09
12550,17-Dec-20,12550,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,249.6,12780.25,12550,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12550.00,0,0,0,0,0,0,0,0,150,4875,150,35.1,4875,1080.15,12780.25,Nov-15-2020,13:11:09
12550,24-Dec-20,12550,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,307.6,12780.25,12550,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,583.7,12780.25,Nov-15-2020,13:11:09
12550,03-Dec-20,12550,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12550.00,0,0,0,0,0,0,0,0,825,300,225,87.25,300,111.35,12780.25,12550,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12550.00,0,0,0,0,0,0,0,0,450,4875,225,63.3,4875,427.05,12780.25,Nov-15-2020,13:11:09
12550,07-Jan-21,12550,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,362.9,12780.25,12550,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,667,12780.25,Nov-15-2020,13:11:09
12550,14-Jan-21,12550,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,361.2,12780.25,12550,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,927.9,12780.25,Nov-15-2020,13:11:09
12550,28-Jan-21,12550,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12550.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,12550,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12550.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,655.25,12780.25,Nov-15-2020,13:11:09
12550,19-Nov-20,12550,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12550.00,6405,-50,-0.774593338,15460,16.93,23,-13.65,-37.24420191,262125,49425,150,22,1275,23,12780.25,12550,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12550.00,420,-48,-10.25641026,191,13.76,250,16.05,6.860440265,56100,11700,75,242.65,300,254.95,12780.25,Nov-15-2020,13:11:09
12550,31-Dec-20,12550,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12550.00,0,0,0,0,0,0,0,0,0,5325,0,0,150,205.75,12780.25,12550,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12550.00,0,0,0,0,0,0,0,0,0,8700,0,0,75,458.95,12780.25,Nov-15-2020,13:11:09
12600,26-Nov-20,12600,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12600.00,14625,1776,13.82208732,8444,17.3,74.5,-15.85,-17.54288877,24225,37500,75,74.3,225,76,12780.25,12600,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12600.00,13276,-451,-3.285495738,2566,13.31,256.1,9.4,3.810295906,39975,26700,75,256.2,150,260.9,12780.25,Nov-15-2020,13:11:09
12600,03-Dec-20,12600,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12600.00,94,-11,-10.47619048,72,17.88,109,-16.35,-13.04347826,7275,750,75,101.35,75,112.55,12780.25,12600,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12600.00,31,1,3.333333333,1,14.71,312.9,26.9,9.405594406,225,5175,75,293.65,75,313.3,12780.25,Nov-15-2020,13:11:09
12600,10-Dec-20,12600,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12600.00,0,0,0,0,0,0,0,0,1425,6075,600,1.15,600,237.45,12780.25,12600,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12600.00,0,0,0,0,0,0,0,0,750,4875,225,62.05,4875,510.7,12780.25,Nov-15-2020,13:11:09
12600,17-Dec-20,12600,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,261.35,12780.25,12600,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,1024.9,12780.25,Nov-15-2020,13:11:09
12600,24-Dec-20,12600,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12600.00,4,0,0,0,0,338.15,0,0,1125,4950,75,151,75,261,12780.25,12600,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,527.5,12780.25,Nov-15-2020,13:11:09
12600,19-Nov-20,12600,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12600.00,29506,-2203,-6.947554322,65160,16.69,32,-16.95,-34.62717058,316125,166875,600,30.1,450,32,12780.25,12600,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12600.00,9314,-5853,-38.59036065,16515,13.63,207.1,11.7,5.987717503,79425,24525,150,207,1800,209,12780.25,Nov-15-2020,13:11:09
12600,07-Jan-21,12600,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12600.00,0,0,0,0,0,0,0,0,75,4875,75,0.05,4875,357.45,12780.25,12600,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,601.1,12780.25,Nov-15-2020,13:11:09
12600,14-Jan-21,12600,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12600.00,0,0,0,0,0,0,0,0,75,4875,75,182.75,4875,359,12780.25,12600,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12600.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,606.85,12780.25,Nov-15-2020,13:11:09
12600,28-Jan-21,12600,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12600.00,39,0,0,7,21.45,303,-1.05,-0.345337938,1125,6375,75,295.9,150,309,12780.25,12600,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12600.00,10,0,0,3,10.38,508,33.35,7.026229854,4725,9900,300,500.5,150,519.05,12780.25,Nov-15-2020,13:11:09
12600,31-Dec-20,12600,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12600.00,1912,214,12.60306243,526,19.95,218,-7.1,-3.154153709,2700,3450,75,217,375,218,12780.25,12600,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12600.00,2287,-89,-3.745791246,231,10.86,405,11.55,2.935569958,9675,11550,75,404.5,150,410.65,12780.25,Nov-15-2020,13:11:09
12650,19-Nov-20,12650,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12650.00,11190,4860,76.77725118,25654,16.25,42.7,-21.65,-33.64413364,306975,62550,3150,41,75,42,12780.25,12650,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12650.00,2160,-347,-13.84124452,3429,13.04,165.1,3.75,2.324140068,75450,26850,75,165,75,170,12780.25,Nov-15-2020,13:11:09
12650,03-Dec-20,12650,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12650.00,0,0,0,0,0,0,0,0,825,525,225,103.65,525,139.6,12780.25,12650,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12650.00,1,0,0,0,0,394.75,0,0,600,5175,525,235.6,300,322.8,12780.25,Nov-15-2020,13:11:09
12650,10-Dec-20,12650,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12650.00,0,0,0,0,0,0,0,0,4500,4875,4500,0.15,4875,345.45,12780.25,12650,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,520.95,12780.25,Nov-15-2020,13:11:09
12650,17-Dec-20,12650,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12650.00,0,0,0,0,0,0,0,0,750,4875,750,0.3,4875,785.15,12780.25,12650,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,969.65,12780.25,Nov-15-2020,13:11:09
12650,24-Dec-20,12650,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,282.6,12780.25,12650,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,450.65,12780.25,Nov-15-2020,13:11:09
12650,31-Dec-20,12650,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12650.00,54,1,1.886792453,3,19.84,235,-5.3,-2.205576363,6975,1425,750,230,150,240.25,12780.25,12650,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12650.00,57,0,0,0,0,360,0,0,3675,9525,300,228.6,300,397.9,12780.25,Nov-15-2020,13:11:09
12650,07-Jan-21,12650,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,403.25,12780.25,12650,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12650.00,0,0,0,0,0,0,0,0,75,4875,75,13.1,4875,598.75,12780.25,Nov-15-2020,13:11:09
12650,14-Jan-21,12650,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,406,12780.25,12650,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,603.3,12780.25,Nov-15-2020,13:11:09
12650,28-Jan-21,12650,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12650.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,12650,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12650.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,592.6,12780.25,Nov-15-2020,13:11:09
12650,26-Nov-20,12650,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12650.00,1421,244,20.7306712,816,16.1,80.65,-27.2,-25.22021326,2850,5400,300,80,75,94.45,12780.25,12650,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12650.00,703,-108,-13.31689273,360,14.53,229.85,16.05,7.507015903,11175,17175,225,212.05,300,229.85,12780.25,Nov-15-2020,13:11:09
12700,26-Nov-20,12700,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12700.00,13385,1211,9.947428947,9118,17.27,109,-17.95,-14.13942497,33225,64425,75,107.1,675,109,12780.25,12700,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12700.00,15673,-314,-1.964095828,7082,13.37,187.15,3.8,2.07253886,40275,45000,675,187,75,194.45,12780.25,Nov-15-2020,13:11:09
12700,03-Dec-20,12700,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12700.00,120,11,10.09174312,49,18.1,148,-14.35,-8.838928241,7575,1500,75,145.9,75,147,12780.25,12700,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12700.00,21,0,0,3,13.66,235.55,9.5,4.202610042,525,675,75,217.6,75,243.4,12780.25,Nov-15-2020,13:11:09
12700,17-Dec-20,12700,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12700.00,0,0,0,0,0,0,0,0,4575,4875,75,146.75,4875,303.45,12780.25,12700,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12700.00,0,0,0,0,0,0,0,0,4950,4875,4950,0.05,4875,419,12780.25,Nov-15-2020,13:11:09
12700,24-Dec-20,12700,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12700.00,0,0,0,0,0,0,0,0,5925,4875,1050,1.1,4875,301.35,12780.25,12700,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12700.00,0,0,0,0,0,0,0,0,4575,4875,4575,0.05,4875,414.5,12780.25,Nov-15-2020,13:11:09
12700,31-Dec-20,12700,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12700.00,2329,78,3.46512661,325,19.97,257,-7.1,-2.688375615,5250,10425,75,251.1,300,257,12780.25,12700,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12700.00,3193,-76,-2.324869991,216,11.58,346.65,12.85,3.849610545,10575,13200,450,345.4,75,354.35,12780.25,Nov-15-2020,13:11:09
12700,07-Jan-21,12700,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12700.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,405.2,12780.25,12700,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12700.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,537.45,12780.25,Nov-15-2020,13:11:09
12700,14-Jan-21,12700,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12700.00,0,0,0,0,0,0,0,0,75,4875,75,213,4875,612.25,12780.25,12700,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12700.00,0,0,0,0,0,0,0,0,75,4875,75,34.9,4875,547.3,12780.25,Nov-15-2020,13:11:09
12700,28-Jan-21,12700,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12700.00,169,6,3.680981595,8,21.87,351,0.35,0.09981463,2250,6375,150,322.7,150,355.55,12780.25,12700,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12700.00,121,-1,-0.819672131,8,10.91,447.05,10.25,2.346611722,5850,8400,150,440.5,150,578.2,12780.25,Nov-15-2020,13:11:09
12700,19-Nov-20,12700,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12700.00,32465,6877,26.87587932,75901,15.83,56.55,-26.4,-31.82640145,154800,158175,3825,56.55,1050,58,12780.25,12700,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12700.00,24782,-6036,-19.58595626,43543,13.91,134,3.85,2.95812524,97425,159600,375,132,225,134,12780.25,Nov-15-2020,13:11:09
12700,10-Dec-20,12700,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12700.00,0,0,0,0,0,0,0,0,525,6675,525,0.45,600,296,12780.25,12700,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12700.00,0,0,0,0,0,0,0,0,1800,5475,600,1.05,600,511.65,12780.25,Nov-15-2020,13:11:09
12750,03-Dec-20,12750,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12750.00,5,1,25,7,17.49,162.1,-14.7,-8.314479638,6600,1275,225,154.95,75,177.4,12780.25,12750,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12750.00,1,-1,-50,2,13.04,198.35,30.9,18.45326963,1275,1575,150,193.7,75,316.85,12780.25,Nov-15-2020,13:11:09
12750,17-Dec-20,12750,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12750.00,0,0,0,0,0,0,0,0,4950,4875,4950,0.05,4875,785.15,12780.25,12750,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12750.00,0,0,0,0,0,0,0,0,4950,4875,4950,0.05,4875,859.15,12780.25,Nov-15-2020,13:11:09
12750,24-Dec-20,12750,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,328.8,12780.25,12750,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12750.00,0,0,0,0,0,0,0,0,4950,4875,4950,0.05,4875,387.45,12780.25,Nov-15-2020,13:11:09
12750,31-Dec-20,12750,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12750.00,4,1,33.33333333,1,19.89,276.4,-8.65,-3.034555341,1875,1650,75,224.8,150,288.65,12780.25,12750,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12750.00,15,-6,-28.57142857,16,12,321.95,9.95,3.189102564,7650,11475,75,310.05,75,369.75,12780.25,Nov-15-2020,13:11:09
12750,07-Jan-21,12750,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,556.05,12780.25,12750,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12750.00,0,0,0,0,0,0,0,0,750,4875,750,0.05,4875,635.95,12780.25,Nov-15-2020,13:11:09
12750,14-Jan-21,12750,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,544.95,12780.25,12750,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,647,12780.25,Nov-15-2020,13:11:09
12750,28-Jan-21,12750,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,471.25,12780.25,12750,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12750.00,0,0,0,0,0,0,0,0,0,5025,0,0,4875,598.95,12780.25,Nov-15-2020,13:11:09
12750,26-Nov-20,12750,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12750.00,1088,169,18.38955386,806,17.51,132,-17.35,-11.61700703,20475,16725,75,130,1725,132,12780.25,12750,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12750.00,1525,-455,-22.97979798,1309,13.18,155.25,-0.9,-0.576368876,12150,19875,225,140.65,75,163.5,12780.25,Nov-15-2020,13:11:09
12750,10-Dec-20,12750,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12750.00,0,0,0,0,0,0,0,0,4575,4875,75,1.15,4875,282.85,12780.25,12750,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12750.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,340.2,12780.25,Nov-15-2020,13:11:09
12750,19-Nov-20,12750,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12750.00,4022,1155,40.28601325,19464,15.92,77,-28.4,-26.94497154,75825,64875,75,76.75,4800,77,12780.25,12750,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12750.00,5997,-2721,-31.21128699,23430,13.53,101,-1.55,-1.511457825,107625,91350,75,102,900,104,12780.25,Nov-15-2020,13:11:09
12800,03-Dec-20,12800,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12800.00,66,54,450,92,18.35,194.9,-55.15,-22.05558888,10650,2100,75,190.1,150,194.9,12780.25,12800,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12800.00,38,22,137.5,39,14.19,183.9,20.5,12.54589963,11625,1575,225,168.5,375,181.95,12780.25,Nov-15-2020,13:11:09
12800,10-Dec-20,12800,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12800.00,10,10,0,17,19.36,233,-953.1,-80.35578788,6375,6975,600,169.85,150,237.25,12780.25,12800,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12800.00,1,1,0,1,15.2,238.35,-67.35,-22.03140334,10500,1950,600,129.55,150,241.5,12780.25,Nov-15-2020,13:11:09
12800,17-Dec-20,12800,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12800.00,0,0,0,0,0,0,0,0,5025,4875,75,183,4875,382.2,12780.25,12800,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12800.00,0,0,0,0,0,0,0,0,9150,4875,3750,3,4875,342.3,12780.25,Nov-15-2020,13:11:09
12800,24-Dec-20,12800,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12800.00,0,0,0,0,0,0,0,0,6000,4875,1050,1.05,4875,378.7,12780.25,12800,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12800.00,0,0,0,0,0,0,0,0,4950,4875,4950,0.05,4875,339.05,12780.25,Nov-15-2020,13:11:09
12800,31-Dec-20,12800,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE12800.00,1016,227,28.77059569,543,19.87,298,-7.85,-2.566617623,20775,8175,75,295,150,298,12780.25,12800,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE12800.00,3677,87,2.423398329,826,11.61,285,8.25,2.98102981,16875,3150,225,285,300,294,12780.25,Nov-15-2020,13:11:09
12800,19-Nov-20,12800,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE12800.00,10584,6918,188.7070376,54828,15.75,100,-32.4,-24.47129909,108525,134775,375,99.5,1350,100,12780.25,12800,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE12800.00,20081,15,0.074753314,88591,13.54,75,-4.55,-5.719673162,147225,284475,3600,75,525,77,12780.25,Nov-15-2020,13:11:09
12800,14-Jan-21,12800,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE12800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,682.4,12780.25,12800,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE12800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,509.5,12780.25,Nov-15-2020,13:11:09
12800,28-Jan-21,12800,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE12800.00,1,1,0,1,22.01,396.4,-970.55,-71.00113391,6075,1350,75,379.1,600,416.05,12780.25,12800,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE12800.00,0,0,0,0,0,0,0,0,750,10725,150,364.25,750,547.65,12780.25,Nov-15-2020,13:11:09
12800,26-Nov-20,12800,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12800.00,6338,1950,44.43938013,7566,17.19,152.5,-21.85,-12.53226269,38925,38775,525,151,75,152.5,12780.25,12800,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12800.00,14258,1173,8.964463126,12855,13.44,130.5,-0.1,-0.076569678,51900,53175,2550,130.5,900,135,12780.25,Nov-15-2020,13:11:09
12800,07-Jan-21,12800,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12800.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,674.95,12780.25,12800,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12800.00,0,0,0,0,0,0,0,0,450,4875,450,0.1,4875,506.45,12780.25,Nov-15-2020,13:11:09
12850,26-Nov-20,12850,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE12850.00,162,83,105.0632911,222,16.39,171,-30.4,-15.09433962,7200,12000,75,171,75,179.95,12780.25,12850,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE12850.00,1787,-381,-17.57380074,1436,13.81,110,1.25,1.149425287,21225,17325,150,103.75,300,109.9,12780.25,Nov-15-2020,13:11:09
12850,10-Dec-20,12850,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE12850.00,0,0,0,0,0,0,0,0,4500,4875,4500,0.15,4875,370.3,12780.25,12850,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE12850.00,0,0,0,0,0,0,0,0,1350,4950,600,0.15,4875,276.45,12780.25,Nov-15-2020,13:11:09
12850,17-Dec-20,12850,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE12850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,421.2,12780.25,12850,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE12850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,326.45,12780.25,Nov-15-2020,13:11:09
12850,24-Dec-20,12850,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE12850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,413.75,12780.25,12850,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE12850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,319,12780.25,Nov-15-2020,13:11:09
12850,03-Dec-20,12850,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE12850.00,0,0,0,0,0,700,0,0,900,5250,225,188.45,75,234.6,12780.25,12850,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE12850.00,1,0,0,0,0,173.6,0,0,900,1575,75,140.2,75,169.4,12780.25,Nov-15-2020,13:11:09
12850,07-Jan-21,12850,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE12850.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,12850,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE12850.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,672.95,12780.25,Nov-15-2020,13:11:09
